recycler_id,cpcb_registration_id,company_name,registered_address,state,city,latitude,longitude,permitted_capacity_mta,authorization_status,materials_accepted,pickup_available,min_pickup_weight_kg,service_radius_km,total_pickups_booked,total_pickups_completed,cancellation_rate,fulfillment_score,avg_payout_delay_hours,contact_phone
REC_EXC_385,CPCB/EXC/2023/385,M/s.   S.   P.   P.   Enterprises,"S.   No.   184-4C, Mambakkam  Village  and  Post  Sriperumbudur Taluk Kanchipuram District 1080",Tamil Nadu,Kancheepuram,13.132,80.304,1080.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,202,193,0.045,0.956,2.6,+91-9764470426
REC_EXC_386,CPCB/EXC/2023/386,M/s. RBIA Minerals and Metals Pvt. Ltd.,"S. F. No. 205-1B2A, Knadur Village, Sriperumbudur Taluk, Kancheepuram District 1400",Tamil Nadu,Kancheepuram,13.178,80.0353,1400.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,99,94,0.051,0.95,2.6,+91-9608297419
REC_EXC_387,CPCB/EXC/2023/387,M/s.  Punithan  Enterprises Unit  –II,"No.  113/19 part,   Rajiv   Nagar,   Peinjambakkam,   Gundu Perumbedu Post SPR Talu, Kancheepuram Dt-601301 300",Tamil Nadu,Kancheepuram,12.7333,79.9879,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,125,111,0.112,0.89,2.4,+91-9564373549
REC_EXC_388,CPCB/EXC/2023/388,M/s.    K.    P.    P    Enterprises,"No.    535-3C, Santhavellore  Village,  Sunguvarchatram  Post, Sriperumbudur Taluk, Kancheepuram District 1000",Tamil Nadu,Kancheepuram,13.2495,80.0937,1000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,133,125,0.06,0.941,3.0,+91-9369352928
REC_EXC_389,CPCB/EXC/2023/389,M/s.   G   S   ENTERPRISES   S.F   NO:254/2A2A,"evalurkuppam         Village,         Sriperumbudur Taluk,Kancheepuram Dist 602105. 8400",Tamil Nadu,Kancheepuram,13.1594,79.838,8400.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,60,57,0.05,0.952,3.1,+91-9405639774
REC_EXC_390,CPCB/EXC/2023/390,M/s.  Enviro  Metals  Recyclers  Private  Limited Pvt Limited Alu,"Ezichur           Village,Sriperumbudur Tk,Kancheepuram District. 12000",Tamil Nadu,Kancheepuram,12.6231,80.1819,12000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,216,207,0.042,0.959,2.2,+91-9369629438
REC_EXC_391,CPCB/EXC/2023/391,M/s. World Scrap Recycling Solutions Pvt. Ltd.,"S.     No.     351/7,     Beemanthangal     Village, Sriperumbudur Taluk, Kancheepuram District 720",Tamil Nadu,Kancheepuram,12.6629,80.0829,720.0,SUSPENDED,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,181,72,0.602,0.404,2.6,+91-9353214051
REC_EXC_392,CPCB/EXC/2023/392,M/s. Green E Waste Private Limited,"S. F. No. 294/pt,  Ayanambakkam  Village,  Poonamallee Taluk, Tiruvallur District. 422",Tamil Nadu,Chennai,12.6216,80.6078,422.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,154,143,0.071,0.929,0.7,+91-9694089500
REC_EXC_393,CPCB/EXC/2023/393,M/s.  Southern  Alloys,"DP  No.  S-105  and  106, SIDCO Industrial Estate, Kakallur Village Taluk and District 540",Tamil Nadu,Tiruvallur,13.3394,80.213,540.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,181,163,0.099,0.902,1.5,+91-9218873796
REC_EXC_394,CPCB/EXC/2023/394,M/s.  Micro  E-Waste  Recyclers,"SF  No.  301/3, Varaganeri  Village,  Trichy  East  Taluk,  Trichy District. 900",Tamil Nadu,Tiruchirappalli,13.2158,80.24,900.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,199,188,0.055,0.945,2.0,+91-9955560479
REC_EXC_395,CPCB/EXC/2023/395,M/s.   M.   G.   Traders,"No.   86,   Nehru   Street, Teachers Colony, Ambattur, Chennai - 600053 600",Tamil Nadu,Chennai,13.0375,80.4455,600.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,75.0,50,46,0.08,0.923,2.6,+91-9946691838
REC_EXC_396,CPCB/EXC/2023/396,M/s.  Udhaya  Traders,"No.  242,  Tiny  Sector Ambattur Industrial Estate, Chennai – 600058 84",Tamil Nadu,Chennai,13.5569,79.8405,84.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,172,152,0.116,0.885,1.9,+91-9820526254
REC_EXC_397,CPCB/EXC/2023/397,M/s Victory Recovery & Recycle Technologies India Pvt.Ltd.,"672/2, Doubal Dragon Industrial Park,    Kannur    Village    &    Post    Kottaiyur, Thiruvallur, District - Tamil Nadu",Tamil Nadu,Tiruvallur,13.0356,80.7194,100.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,88,83,0.057,0.944,1.9,+91-9897577747
REC_EXC_398,CPCB/EXC/2023/398,M/s.  TES  AMM  Private  Limited,"Plot  No.A-18, SIPCOT  Industrial  Growth,  Centre  Oragadam, Panruti        ‘A’        Village,        Sriperumpudur, K",Tamil Nadu,Kancheepuram,13.5436,80.3066,30000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,66,63,0.045,0.956,3.3,+91-9457301785
REC_EXC_399,CPCB/EXC/2023/399,M/s      Arockia      Enterprises,"S.F.No.4/1E, Seevaram      village,      Sholinganallur      taluk, Chennai – 600 097 216",Tamil Nadu,Chennai,13.3233,79.8656,216.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,50.0,187,181,0.032,0.968,3.1,+91-9670864783
REC_EXC_400,CPCB/EXC/2023/400,M/s  Ascent  Urban  Recyclers  Pvt  Limited,"SF No.62/1B,  2A2,  Padur  Road,  Mevalurkuppam village,  Sriperumbudur  taluk,  Kancheepuram district, Pin - 602 105 40",Tamil Nadu,Kancheepuram,13.2734,80.3675,400.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,117,113,0.034,0.966,3.5,+91-9228960723
REC_EXC_401,CPCB/EXC/2023/401,M/s Blooming Recyclers,"Plot. No. D9/2, SIDCO Industrial       Estate,       Maraimalai       Nagar, Kizhikaranai village, Chengalpattu district",Tamil Nadu,Chengalpattu,12.7989,80.4619,730.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,146,126,0.137,0.865,1.5,+91-9896259636
REC_EXC_402,CPCB/EXC/2023/402,M/s E PROCESS House c/o Bharat Electronics Limited,"SF   No   3   &   10/1   Nanthambakkam village, Alandur taluk, Chengalpattu district 435",Tamil Nadu,Chengalpattu,13.558,80.5877,435.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,40,38,0.05,0.952,1.1,+91-9337178929
REC_EXC_403,CPCB/EXC/2023/403,M/s    INAA   Enterprises,"DP   No.    AC-31/24, Thirumudivakkam   village,   Kundrathur   taluk, Kancheepuram district 300",Tamil Nadu,Kancheepuram,12.8513,79.8717,300.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,160,156,0.025,0.975,3.4,+91-9914929191
REC_EXC_404,CPCB/EXC/2023/404,M/s  John  Firm  SF  No.144/1C2,"Kerekodihalli village,     Karimangalam     taluk,     Dharmapuri
district. 300",Tamil Nadu,Dharmapuri,12.5914,79.9263,300.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,85,74,0.129,0.874,1.6,+91-9545373859
REC_EXC_405,CPCB/EXC/2023/405,M/s  KGN  Electronics,"No.48  A,  Dr  Ambedkar
College Road, Erukkenchery village, Perambur taluk, Chennai district 250",Tamil Nadu,Chennai,13.2567,79.8333,250.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,195,187,0.041,0.959,1.3,+91-9523410453
REC_EXC_406,CPCB/EXC/2023/406,M/s  Ponniamman  Enterprises,"SF  No.  216/3,
Tiruvallur  village,  Tiruvallur  taluk,  Tiruvallur district 12000",Tamil Nadu,Tiruvallur,13.0672,80.0731,12000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,39,35,0.103,0.902,1.4,+91-9113490091
REC_EXC_407,CPCB/EXC/2023/407,M/s  R.M  Computers,"Plot  No.229,  9th  Street, Ambattur Chennai – 600098 228",Tamil Nadu,Chennai,12.8563,80.2585,228.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,86,81,0.058,0.943,1.8,+91-9995206152
REC_EXC_408,CPCB/EXC/2023/408,M/s Sai Sri Waste Management Pvt Ltd,"SF No 443/1B2,       443/2A,       Padaveedu       village, Kumarapalayam taluk, Kumarapalayam district 1680",Tamil Nadu,Kumarapalayam,12.7734,80.1178,1680.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,135,121,0.104,0.898,0.9,+91-9368672524
REC_EXC_409,CPCB/EXC/2023/409,M/s   SKV   E-Waste   Recycling   Pvt   Ltd,"Plot No.154  A&B,  Tass  Industrial  Area,  Ambattur SIDCO Industrial Estate, Chennai – 600 098 560",Tamil Nadu,Chennai,13.5722,80.6602,560.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,111,101,0.09,0.912,2.0,+91-9903327013
REC_EXC_410,CPCB/EXC/2023/410,M/s Tharani Electronics Waste,"SF No.381/3pt, 381/2pt,  384/2pt,  384/3  pt,  Sarkar  Samakulam village, Annur taluk, Coimbatore district 207",Tamil Nadu,Coimbatore,13.4209,80.1321,207.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,216,205,0.051,0.95,3.2,+91-9700796012
REC_EXC_411,CPCB/EXC/2023/411,M/s  Earth  Sense  Recycle  Pvt.Ltd.,"Plot No.37, APIIC Industrial park, Mankal (V), Maheswaram (M), Rangareddy District. Telangana- 501359 22775 148115",Telangana,Ranga Reddy,17.8364,78.1622,148115.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,124,112,0.097,0.905,2.2,+91-9624730136
REC_EXC_412,CPCB/EXC/2023/412,M/s  Z  Enviro  Industries  Pvt.  ltd.,"Pulimanmidi (V), Kandukur (M) Rangareddy District. 30000",Telangana,Ranga Reddy,17.6266,78.2661,30000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,185,169,0.086,0.914,3.0,+91-9253362837
REC_EXC_413,CPCB/EXC/2023/413,M/s   Silicon   Planet   Recycling   Pvt.   Ltd.,"Sy. No.811/A, Ankireddypally (V) &Grampanchayat Keesara (M) , Medchal Malkajgiri District 1000",Telangana,Medchal-Malkajgiri,17.4889,78.5633,1000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,50.0,61,58,0.049,0.952,3.2,+91-9475725131
REC_EXC_414,CPCB/EXC/2023/414,M/s. EnviroKare Recycling Solutions Pvt. Ltd.,"Sy.                 No.                 402,                 Raikal (V), Farooqnagar (M), Rangareddy District. 2549",Telangana,Ranga Reddy,17.4418,78.8318,2549.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,118,101,0.144,0.858,1.2,+91-9632884217
REC_EXC_415,CPCB/EXC/2023/415,M/s  Shreem  Mythri  Enterprises,"Plot  No.50, phase-III, IDA Cherlapally, kapra (M), Medchal-Malkajgiri District. 3700",Telangana,Medchal-Malkajgiri,17.407,78.5756,3700.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,50.0,206,192,0.068,0.933,1.2,+91-9166014115
REC_EXC_416,CPCB/EXC/2023/416,M/s. Elifecycle Management Private Limited,"Sy. No. 468, 470, 471 & 472, Theegapur, Kothur
Rangareddy District 18900",Telangana,Ranga Reddy,17.3433,78.3379,18900.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,138,134,0.029,0.971,1.1,+91-9253814126
REC_EXC_417,CPCB/EXC/2023/417,M/s. Malpani Antenna Electronics Pvt. Ltd.,"Plot No.     D4,     Phase-I,     IDA,     Pashamailaram, Patancheru (M), Sangareddy District 687",Telangana,Sangareddy,17.7934,78.4548,687.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,174,164,0.057,0.943,2.8,+91-9735078364
REC_EXC_418,CPCB/EXC/2023/418,M/s.  Green  Wave  E-waste  Recycling,"Sy.  No. 1880E, 1880EE, Nandigama (V&M), Rangareddy
District 4680",Telangana,Ranga Reddy,17.5931,78.4624,4680.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,30.0,197,174,0.117,0.884,3.2,+91-9142322633
REC_EXC_419,CPCB/EXC/2023/419,M/s. Pure Earth Recyclers Private Limited,"Sy. No.924, 994, Rudraram (V), Patancheruvu (M), Sangareddy District 5050",Telangana,Sangareddy,17.6586,78.1101,5050.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,211,206,0.024,0.977,0.6,+91-9954864993
REC_EXC_420,CPCB/EXC/2023/420,M/s   Enviro   Collection   Centre   (Dismantling Unit),"Plot   No.1-185/2/A,   Sy.   NO.298   part, Phase-I,   IDA   Jeedimetla,   Medchal-Malkajgiri District. 720",Telangana,Medchal-Malkajgiri,17.1005,78.3227,720.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,165,147,0.109,0.892,2.6,+91-9575756650
REC_EXC_421,CPCB/EXC/2023/421,M/s    Ramky    E-Waste    Recycling    Facility,"Hardware Park, kancha, Imarat of Raviryal (v), Maheswaram (M), Rangareddy District. 7840",Telangana,Ranga Reddy,17.6864,78.3788,7840.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,46,40,0.13,0.875,2.5,+91-9382529620
REC_EXC_422,CPCB/EXC/2023/422,M/s   Earthbox   Ventures   (p)   Ltd.,"(E-waste Dismantling   Unit),   Sy.   Nos.29,   30,   &   85, Uddemarri    (V),    Shamirpet    (M),    Medchal-Malkajgi",Telangana,Medchal-Malkajgiri,17.7201,78.9141,3600.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,83,72,0.133,0.871,1.2,+91-9508381578
REC_EXC_423,CPCB/EXC/2023/423,M/s Bellus E Waste,"Sy.No.4-120, Ramachandra Puram (GP), Kondurg (M), Rangareddy District. 3600",Telangana,Ranga Reddy,17.1775,78.3189,3600.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,132,117,0.114,0.888,2.5,+91-9925964727
REC_EXC_424,CPCB/EXC/2023/424,M/s Shreem Mythri Enterprises,"Plot No.50, phase-III, IDA Cherlapally, kapra (M), Medchal-
Malkajgiri District. 600",Telangana,Medchal-Malkajgiri,17.2025,78.8348,600.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,206,184,0.107,0.894,1.9,+91-9864993081
REC_EXC_425,CPCB/EXC/2023/425,M/s. Earthbox Recycling Private Limited Sy No 114/1,"plot no s-2/12, Raviryala Grampanchayat, Maheshwaram (V & M), Rangareddy District 2340",Telangana,Ranga Reddy,17.601,78.6929,2340.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,133,119,0.105,0.896,1.3,+91-9501092817
REC_EXC_426,CPCB/EXC/2023/426,M/s TES-AMM India Pvt. Ltd Plot no 79,"Sy no 847,   IDA   Medchal,   Medchal   (M),   Medchal-Malkajgiri District 1800",Telangana,Medchal-Malkajgiri,17.8767,78.5277,1800.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,184,160,0.13,0.871,2.6,+91-9198569502
REC_EXC_427,CPCB/EXC/2023/427,M/s Kamal Electronics Refurbishing of E-waste Solutions,"Sy  No:  227/LU,  227/E1m   227/E2, 227/E/2/1     Atmakur     (V)     Sadasivpet     (M),
Sangareddu District. 13680",Telangana,Sangareddy,17.0355,78.9548,13680.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,147,138,0.061,0.94,2.4,+91-9198958695
REC_EXC_428,CPCB/EXC/2023/428,M/s.  Chilkuri  Enterprises,"Sy  No.14,  Keesara (M), Medchal-Malkajgiri District 540",Telangana,Medchal-Malkajgiri,17.4629,78.8911,540.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,192,170,0.115,0.887,1.2,+91-9754579873
REC_EXC_429,CPCB/EXC/2023/429,M/s.  Reboot  Resources  Private  Limited,"Sy. No.113 Part, Patelguda (V), Ibrahimpatnam (M), Rangareddy District 9468",Telangana,Ranga Reddy,17.7411,78.3435,9468.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,30.0,118,111,0.059,0.942,1.5,+91-9872912088
REC_EXC_430,CPCB/EXC/2023/430,M/s. Green Enviro E Waste Recycling,"Sy. No. 729, Pochampally (V), B. Pochampally (M), Yadadri Bhuvanagiri District 8740",Telangana,Yadadri Bhuvanagiri,17.7481,78.8092,8740.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,172,167,0.029,0.971,2.3,+91-9889603629
REC_EXC_431,CPCB/EXC/2023/431,M/s. Recytronics Waste Solutions LLP,"Sy.No.96/Part/C, Patelguda, Mangalpalle (V), Ibrahimpatnam (M), Rangareddy District 4680",Telangana,Ranga Reddy,17.5172,78.5703,4680.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,120,116,0.033,0.967,3.1,+91-9199398503
REC_EXC_432,CPCB/EXC/2023/432,M/s. Exclusive PC World,"Plot No.30/9, Sy.No.460/2, TSIIC, IDA Mankhal,
Maheshwaram (M), Rangareddy Distric 446",Telangana,Ranga Reddy,17.542,78.8851,446.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,90,85,0.056,0.946,2.2,+91-9579066660
REC_EXC_433,CPCB/EXC/2023/433,M/s. Ali Traders,"Sy.No.491/2, Alampally (V),Vikarabad(M), Vikarabad District 720",Telangana,Vikarabad,17.0037,78.9673,720.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,31,29,0.065,0.939,2.4,+91-9587331594
REC_EXC_434,CPCB/EXC/2023/434,M/s. Auctus – E Recycling Solutions Pvt. Ltd.,"F-637, M. G. Road, Industrial Area, Ghaziabad 1800 624219.47",Uttar Pradesh,Ghaziabad,26.879,80.5495,500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,154,147,0.045,0.955,2.9,+91-9236487526
REC_EXC_435,CPCB/EXC/2023/435,M/s.  Mahaluxmi  metal  Alloys  (India)  Pvt.  Ltd.,"Modinagar, Ghaziabad 30000",Uttar Pradesh,Ghaziabad,27.3164,80.8774,30000.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,81,69,0.148,0.855,1.9,+91-9589498734
REC_EXC_436,CPCB/EXC/2023/436,M/s.    N.K.    Products,"58-59,    M.    G.    Road, Ghaziabad 9000",Uttar Pradesh,Ghaziabad,26.9211,80.5841,9000.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,51,46,0.098,0.906,2.9,+91-9779910077
REC_EXC_437,CPCB/EXC/2023/437,M/s  Bharat  Oil  Co.E-18,"Site  –  IV,  Sahibabad, Industrial Area, Ghaziabad 4000",Uttar Pradesh,Ghaziabad,27.1524,80.7744,4000.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,110,99,0.1,0.902,3.0,+91-9884571917
REC_EXC_438,CPCB/EXC/2023/438,M/s Plant Green Recycling Pvt. Limited,"G-129, Phase – I , M.G. Road, Ghaziabad 1500",Uttar Pradesh,Ghaziabad,26.7277,81.2546,1500.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,192,165,0.141,0.861,3.3,+91-9889700400
REC_EXC_439,CPCB/EXC/2023/439,M/s.  Rocket  Sales,"Plot  No.  1-12,  I/A,  M.  G. Road, Hapur 300",Uttar Pradesh,Hapur,26.7675,81.0479,300.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,88,82,0.068,0.933,1.5,+91-9864941560
REC_EXC_440,CPCB/EXC/2023/440,M/s.  Ariglonton  Information  System  Pvt.  Ltd.,"Plot No C-13, Site-4 Sahibabad Industrial Area Ghaziabad 40000",Uttar Pradesh,Ghaziabad,27.0615,80.5147,40000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,48,45,0.062,0.94,2.5,+91-9429866576
REC_EXC_441,CPCB/EXC/2023/441,M/S  Fiz  Trading  Company,"C55,  Sector-B-3, Trans  Delhi Signature City Tronica City,  Loni, Ghaziabad 365",Uttar Pradesh,Ghaziabad,26.9949,80.6777,365.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,174,168,0.034,0.966,0.8,+91-9550532127
REC_EXC_442,CPCB/EXC/2023/442,M/S. Tele Supar Electronics India Pvt Ltd,"B-15, Roop       Nagar       Industrial       Area,       Loni Ghaziabad,201102 730",Uttar Pradesh,Ghaziabad,27.0967,80.9779,730.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,97,89,0.082,0.919,3.0,+91-9280024509
REC_EXC_443,CPCB/EXC/2023/443,M/s R.R. Recycler Pvt. Ltd.,"Khasra No.-115, M, Vill- Achraunda, Tehsil & District- Meerut 8000",Uttar Pradesh,Meerut,26.503,80.6663,8000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,165,151,0.085,0.916,1.3,+91-9370798310
REC_EXC_444,CPCB/EXC/2023/444,M/s.   6R   Recycling,"Plot   No-272,   MG   Road industrial area, Hapur 12000",Uttar Pradesh,Hapur,26.5671,81.3324,12000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,86,76,0.116,0.886,2.8,+91-9234406801
REC_EXC_445,CPCB/EXC/2023/445,M/s 3R Recycler Pvt Ltd. Unit 2,"Plot No. A-61/2, UPSIDC      Industrial      Area,      Sikandrabad,
Bulandshahar,  Buland  Shahar-  203202  Uttar Prade",Uttar Pradesh,Bulandshahr,26.3898,81.2272,25000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,180,172,0.044,0.956,3.3,+91-9878684909
REC_EXC_446,CPCB/EXC/2023/446,M/s. Karo Sambhav Pvt.Ltd.,")  Khasra 95-96, Village
-  Sikhera,Hazazari Industrial Area,  Modinagar, Ghaziabad 30000",Uttar Pradesh,Ghaziabad,26.4543,81.2143,30000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,50.0,125,111,0.112,0.89,2.2,+91-9423029615
REC_EXC_447,CPCB/EXC/2023/447,M/S Ozone Waste LLP Plot No.- C-25,"Upsidc,
M.G. Road, Industrial Area, Hapur 6000",Uttar Pradesh,Hapur,27.2311,81.0056,6000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,30.0,70,61,0.129,0.875,2.5,+91-9338070213
REC_EXC_448,CPCB/EXC/2023/448,M/s.  Arsh  Recycling  Pvt.  Ltd.,"Plot  No.  203, UPSDIC, I/A, M/G. Road, Ghaziabad 15000",Uttar Pradesh,Ghaziabad,26.7873,80.5786,15000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,32,31,0.031,0.971,2.5,+91-9907649504
REC_EXC_449,CPCB/EXC/2023/449,M/s.   Auctus   Recycling   Solutions   Pvt.   Ltd,"Habibpur, Greater Noida 20000",Uttar Pradesh,Greater Noida,26.7777,80.7507,20000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,154,136,0.117,0.885,2.0,+91-9817010646
REC_EXC_450,CPCB/EXC/2023/450,M/s. Khan Traders,"B-5, Site No. 4,    Panki Ind. Area, Kanpur 7190",Uttar Pradesh,Kanpur,26.7639,80.6064,7190.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,87,78,0.103,0.899,0.5,+91-9794576461
REC_EXC_451,CPCB/EXC/2023/451,M/s.  Green  Tech  Recycling,"Khasra  No.  645,
Acchraunds,     Bahdurpur     Road,     Partapur, Meerut 9000",Uttar Pradesh,Meerut,26.5063,80.7818,9000.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,114,109,0.044,0.957,1.4,+91-9162344912
REC_EXC_452,CPCB/EXC/2023/452,M/s.   Narora   Atomic   Power   Station,"Narora, Bulandshahar 10",Uttar Pradesh,Bulandshahr,26.5782,81.3146,10.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,75.0,104,94,0.096,0.906,1.7,+91-9223061236
REC_EXC_453,CPCB/EXC/2023/453,M/s    Metal    Alloys,"E-46,    Industrial    Area, Ramnagar, Varanasi 1825",Uttar Pradesh,Varanasi,27.0779,81.393,1825.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,50.0,105,94,0.105,0.897,3.4,+91-9289831809
REC_EXC_454,CPCB/EXC/2023/454,"M/s     Comwen     Information     Technologies
Pvt.Ltd.","127/35B,     ChakRagunath,     Naini, Allahabad. 300",Uttar Pradesh,Prayagraj,26.4086,80.9816,300.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,148,137,0.074,0.927,0.8,+91-9789324172
REC_EXC_455,CPCB/EXC/2023/455,M/s.   Oasia   Eco   E-Waste   Recyclers   E-160,"Industrial Area, Khalilabad, Sant Kabairnagar. 3000",Uttar Pradesh,Sant Kabir Nagar,27.1791,81.2518,3000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,37,35,0.054,0.949,1.1,+91-9317150069
REC_EXC_456,CPCB/EXC/2023/456,M/s.   Sims   Recycling   Solutions   Plot   No.   1,"Udyog Kendrall Ecotech-III, Greater Noida 1250",Uttar Pradesh,Greater Noida,26.6842,81.3169,1250.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,100,86,0.14,0.863,2.8,+91-9462500290
REC_EXC_457,CPCB/EXC/2023/457,M/s    J.A.O.    E-Waste    Recycling    Co,"Vill-Jaitpur,Distt-Moradabad. 720",Uttar Pradesh,Moradabad,26.8311,81.14,720.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,50,47,0.06,0.942,3.2,+91-9303645212
REC_EXC_458,CPCB/EXC/2023/458,M/s.  HIN  Green  E-Waste  Recycling  Co.  Vill-Jaitpur,Distt-Moradabad 750,Uttar Pradesh,Moradabad,26.4959,80.7144,750.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,211,182,0.137,0.864,1.5,+91-9326994209
REC_EXC_459,CPCB/EXC/2023/459,M/s  S.R.  Metcast  India  (P)  Ltd  11.8  Km.Agra Mathura Road,Agra. 600,Uttar Pradesh,Agra,26.5401,81.0877,600.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,30.0,176,165,0.062,0.938,2.5,+91-9426695352
REC_EXC_460,CPCB/EXC/2023/460,M/s  K.M.  Metals  Suppliers  9/270,"271,Mathura Agra. 5000",Uttar Pradesh,Mathura,26.4878,80.9918,5000.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,116,110,0.052,0.949,0.7,+91-9250062915
