material_code,city,as_of,buy_rate_per_kg
COPPER_HEAVY_INSULATED,Jammu,2026-05-28,446.11
ALUMINIUM_WIRE,Jammu,2026-05-28,121.11
LEad_ACID,Jammu,2026-05-28,96.11
BATTERY_LITHIUM_PORTABLE,Jammu,2026-05-28,136.11
LCD_PANEL_INTACT,Jammu,2026-05-28,166.11
CRT_MONITOR,Jammu,2026-05-28,26.11
MIXED_EWASTE_CASING,Jammu,2026-05-28,26.11
MOTHERBOARD_HIGH_GRADE,Shimla,2026-05-28,313.11
POWER_SUPPLY_LOW_GRADE,Shimla,2026-05-28,63.11
COPPER_HEAVY_INSULATED,Shimla,2026-05-28,453.11
ALUMINIUM_WIRE,Shimla,2026-05-28,128.11
LEad_ACID,Shimla,2026-05-28,103.11
BATTERY_LITHIUM_PORTABLE,Shimla,2026-05-28,143.11
LCD_PANEL_INTACT,Shimla,2026-05-28,173.11
CRT_MONITOR,Shimla,2026-05-28,33.11
MIXED_EWASTE_CASING,Shimla,2026-05-28,33.11
MOTHERBOARD_HIGH_GRADE,Delhi,2026-05-29,300.21
POWER_SUPPLY_LOW_GRADE,Delhi,2026-05-29,50.21
COPPER_HEAVY_INSULATED,Delhi,2026-05-29,440.21
ALUMINIUM_WIRE,Delhi,2026-05-29,115.21
LEad_ACID,Delhi,2026-05-29,90.21
BATTERY_LITHIUM_PORTABLE,Delhi,2026-05-29,130.21
LCD_PANEL_INTACT,Delhi,2026-05-29,160.21
CRT_MONITOR,Delhi,2026-05-29,20.21
MIXED_EWASTE_CASING,Delhi,2026-05-29,20.21
MOTHERBOARD_HIGH_GRADE,Mumbai,2026-05-29,305.21
POWER_SUPPLY_LOW_GRADE,Mumbai,2026-05-29,55.21
COPPER_HEAVY_INSULATED,Mumbai,2026-05-29,445.21
ALUMINIUM_WIRE,Mumbai,2026-05-29,120.21
LEad_ACID,Mumbai,2026-05-29,95.21
BATTERY_LITHIUM_PORTABLE,Mumbai,2026-05-29,135.21
LCD_PANEL_INTACT,Mumbai,2026-05-29,165.21
CRT_MONITOR,Mumbai,2026-05-29,25.21
MIXED_EWASTE_CASING,Mumbai,2026-05-29,25.21
MOTHERBOARD_HIGH_GRADE,Pune,2026-05-29,311.21
POWER_SUPPLY_LOW_GRADE,Pune,2026-05-29,61.21
COPPER_HEAVY_INSULATED,Pune,2026-05-29,451.21
ALUMINIUM_WIRE,Pune,2026-05-29,126.21
LEad_ACID,Pune,2026-05-29,101.21
BATTERY_LITHIUM_PORTABLE,Pune,2026-05-29,141.21
LCD_PANEL_INTACT,Pune,2026-05-29,171.21
CRT_MONITOR,Pune,2026-05-29,31.21
MIXED_EWASTE_CASING,Pune,2026-05-29,31.21
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-05-29,306.21
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-05-29,56.21
COPPER_HEAVY_INSULATED,Nagpur,2026-05-29,446.21
ALUMINIUM_WIRE,Nagpur,2026-05-29,121.21
LEad_ACID,Nagpur,2026-05-29,96.21
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-05-29,136.21
LCD_PANEL_INTACT,Nagpur,2026-05-29,166.21
CRT_MONITOR,Nagpur,2026-05-29,26.21
MIXED_EWASTE_CASING,Nagpur,2026-05-29,26.21
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-05-29,312.21
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-05-29,62.21
COPPER_HEAVY_INSULATED,Bengaluru,2026-05-29,452.21
ALUMINIUM_WIRE,Bengaluru,2026-05-29,127.21
LEad_ACID,Bengaluru,2026-05-29,102.21
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-05-29,142.21
LCD_PANEL_INTACT,Bengaluru,2026-05-29,172.21
CRT_MONITOR,Bengaluru,2026-05-29,32.21
MIXED_EWASTE_CASING,Bengaluru,2026-05-29,32.21
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-05-29,305.21
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-05-29,55.21
COPPER_HEAVY_INSULATED,Mysuru,2026-05-29,445.21
ALUMINIUM_WIRE,Mysuru,2026-05-29,120.21
LEad_ACID,Mysuru,2026-05-29,95.21
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-05-29,135.21
LCD_PANEL_INTACT,Mysuru,2026-05-29,165.21
CRT_MONITOR,Mysuru,2026-05-29,25.21
MIXED_EWASTE_CASING,Mysuru,2026-05-29,25.21
MOTHERBOARD_HIGH_GRADE,Chennai,2026-05-29,313.21
POWER_SUPPLY_LOW_GRADE,Chennai,2026-05-29,63.21
COPPER_HEAVY_INSULATED,Chennai,2026-05-29,453.21
ALUMINIUM_WIRE,Chennai,2026-05-29,128.21
LEad_ACID,Chennai,2026-05-29,103.21
BATTERY_LITHIUM_PORTABLE,Chennai,2026-05-29,143.21
LCD_PANEL_INTACT,Chennai,2026-05-29,173.21
CRT_MONITOR,Chennai,2026-05-29,33.21
MIXED_EWASTE_CASING,Chennai,2026-05-29,33.21
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-05-29,309.21
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-05-29,59.21
COPPER_HEAVY_INSULATED,Coimbatore,2026-05-29,449.21
ALUMINIUM_WIRE,Coimbatore,2026-05-29,124.21
LEad_ACID,Coimbatore,2026-05-29,99.21
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-05-29,139.21
LCD_PANEL_INTACT,Coimbatore,2026-05-29,169.21
CRT_MONITOR,Coimbatore,2026-05-29,29.21
MIXED_EWASTE_CASING,Coimbatore,2026-05-29,29.21
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-05-29,302.21
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-05-29,52.21
COPPER_HEAVY_INSULATED,Hyderabad,2026-05-29,442.21
ALUMINIUM_WIRE,Hyderabad,2026-05-29,117.21
LEad_ACID,Hyderabad,2026-05-29,92.21
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-05-29,132.21
LCD_PANEL_INTACT,Hyderabad,2026-05-29,162.21
CRT_MONITOR,Hyderabad,2026-05-29,22.21
MIXED_EWASTE_CASING,Hyderabad,2026-05-29,22.21
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-05-29,309.21
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-05-29,59.21
COPPER_HEAVY_INSULATED,Ahmedabad,2026-05-29,449.21
ALUMINIUM_WIRE,Ahmedabad,2026-05-29,124.21
LEad_ACID,Ahmedabad,2026-05-29,99.21
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-05-29,139.21
LCD_PANEL_INTACT,Ahmedabad,2026-05-29,169.21
CRT_MONITOR,Ahmedabad,2026-05-29,29.21
MIXED_EWASTE_CASING,Ahmedabad,2026-05-29,29.21
MOTHERBOARD_HIGH_GRADE,Surat,2026-05-29,307.21
POWER_SUPPLY_LOW_GRADE,Surat,2026-05-29,57.21
COPPER_HEAVY_INSULATED,Surat,2026-05-29,447.21
ALUMINIUM_WIRE,Surat,2026-05-29,122.21
LEad_ACID,Surat,2026-05-29,97.21
BATTERY_LITHIUM_PORTABLE,Surat,2026-05-29,137.21
LCD_PANEL_INTACT,Surat,2026-05-29,167.21
CRT_MONITOR,Surat,2026-05-29,27.21
MIXED_EWASTE_CASING,Surat,2026-05-29,27.21
MOTHERBOARD_HIGH_GRADE,Kolkata,2026-05-29,310.21
POWER_SUPPLY_LOW_GRADE,Kolkata,2026-05-29,60.21
COPPER_HEAVY_INSULATED,Kolkata,2026-05-29,450.21
ALUMINIUM_WIRE,Kolkata,2026-05-29,125.21
LEad_ACID,Kolkata,2026-05-29,100.21
BATTERY_LITHIUM_PORTABLE,Kolkata,2026-05-29,140.21
LCD_PANEL_INTACT,Kolkata,2026-05-29,170.21
CRT_MONITOR,Kolkata,2026-05-29,30.21
MIXED_EWASTE_CASING,Kolkata,2026-05-29,30.21
MOTHERBOARD_HIGH_GRADE,Lucknow,2026-05-29,308.21
POWER_SUPPLY_LOW_GRADE,Lucknow,2026-05-29,58.21
COPPER_HEAVY_INSULATED,Lucknow,2026-05-29,448.21
ALUMINIUM_WIRE,Lucknow,2026-05-29,123.21
LEad_ACID,Lucknow,2026-05-29,98.21
BATTERY_LITHIUM_PORTABLE,Lucknow,2026-05-29,138.21
LCD_PANEL_INTACT,Lucknow,2026-05-29,168.21
CRT_MONITOR,Lucknow,2026-05-29,28.21
MIXED_EWASTE_CASING,Lucknow,2026-05-29,28.21
MOTHERBOARD_HIGH_GRADE,Noida,2026-05-29,305.21
POWER_SUPPLY_LOW_GRADE,Noida,2026-05-29,55.21
COPPER_HEAVY_INSULATED,Noida,2026-05-29,445.21
ALUMINIUM_WIRE,Noida,2026-05-29,120.21
LEad_ACID,Noida,2026-05-29,95.21
BATTERY_LITHIUM_PORTABLE,Noida,2026-05-29,135.21
LCD_PANEL_INTACT,Noida,2026-05-29,165.21
CRT_MONITOR,Noida,2026-05-29,25.21
MIXED_EWASTE_CASING,Noida,2026-05-29,25.21
MOTHERBOARD_HIGH_GRADE,Kanpur,2026-05-29,306.21
POWER_SUPPLY_LOW_GRADE,Kanpur,2026-05-29,56.21
COPPER_HEAVY_INSULATED,Kanpur,2026-05-29,446.21
ALUMINIUM_WIRE,Kanpur,2026-05-29,121.21
LEad_ACID,Kanpur,2026-05-29,96.21
BATTERY_LITHIUM_PORTABLE,Kanpur,2026-05-29,136.21
LCD_PANEL_INTACT,Kanpur,2026-05-29,166.21
CRT_MONITOR,Kanpur,2026-05-29,26.21
MIXED_EWASTE_CASING,Kanpur,2026-05-29,26.21
MOTHERBOARD_HIGH_GRADE,Bhubaneswar,2026-05-29,310.21
POWER_SUPPLY_LOW_GRADE,Bhubaneswar,2026-05-29,60.21
COPPER_HEAVY_INSULATED,Bhubaneswar,2026-05-29,450.21
ALUMINIUM_WIRE,Bhubaneswar,2026-05-29,125.21
LEad_ACID,Bhubaneswar,2026-05-29,100.21
BATTERY_LITHIUM_PORTABLE,Bhubaneswar,2026-05-29,140.21
LCD_PANEL_INTACT,Bhubaneswar,2026-05-29,170.21
CRT_MONITOR,Bhubaneswar,2026-05-29,30.21
MIXED_EWASTE_CASING,Bhubaneswar,2026-05-29,30.21
MOTHERBOARD_HIGH_GRADE,Cuttack,2026-05-29,310.21
POWER_SUPPLY_LOW_GRADE,Cuttack,2026-05-29,60.21
COPPER_HEAVY_INSULATED,Cuttack,2026-05-29,450.21
ALUMINIUM_WIRE,Cuttack,2026-05-29,125.21
LEad_ACID,Cuttack,2026-05-29,100.21
BATTERY_LITHIUM_PORTABLE,Cuttack,2026-05-29,140.21
LCD_PANEL_INTACT,Cuttack,2026-05-29,170.21
CRT_MONITOR,Cuttack,2026-05-29,30.21
MIXED_EWASTE_CASING,Cuttack,2026-05-29,30.21
MOTHERBOARD_HIGH_GRADE,Patna,2026-05-29,301.21
POWER_SUPPLY_LOW_GRADE,Patna,2026-05-29,51.21
COPPER_HEAVY_INSULATED,Patna,2026-05-29,441.21
ALUMINIUM_WIRE,Patna,2026-05-29,116.21
LEad_ACID,Patna,2026-05-29,91.21
BATTERY_LITHIUM_PORTABLE,Patna,2026-05-29,131.21
LCD_PANEL_INTACT,Patna,2026-05-29,161.21
CRT_MONITOR,Patna,2026-05-29,21.21
MIXED_EWASTE_CASING,Patna,2026-05-29,21.21
MOTHERBOARD_HIGH_GRADE,Jaipur,2026-05-29,305.21
POWER_SUPPLY_LOW_GRADE,Jaipur,2026-05-29,55.21
COPPER_HEAVY_INSULATED,Jaipur,2026-05-29,445.21
ALUMINIUM_WIRE,Jaipur,2026-05-29,120.21
LEad_ACID,Jaipur,2026-05-29,95.21
BATTERY_LITHIUM_PORTABLE,Jaipur,2026-05-29,135.21
LCD_PANEL_INTACT,Jaipur,2026-05-29,165.21
CRT_MONITOR,Jaipur,2026-05-29,25.21
MIXED_EWASTE_CASING,Jaipur,2026-05-29,25.21
MOTHERBOARD_HIGH_GRADE,Jodhpur,2026-05-29,310.21
POWER_SUPPLY_LOW_GRADE,Jodhpur,2026-05-29,60.21
COPPER_HEAVY_INSULATED,Jodhpur,2026-05-29,450.21
ALUMINIUM_WIRE,Jodhpur,2026-05-29,125.21
LEad_ACID,Jodhpur,2026-05-29,100.21
BATTERY_LITHIUM_PORTABLE,Jodhpur,2026-05-29,140.21
LCD_PANEL_INTACT,Jodhpur,2026-05-29,170.21
CRT_MONITOR,Jodhpur,2026-05-29,30.21
MIXED_EWASTE_CASING,Jodhpur,2026-05-29,30.21
MOTHERBOARD_HIGH_GRADE,Bhopal,2026-05-29,302.21
POWER_SUPPLY_LOW_GRADE,Bhopal,2026-05-29,52.21
COPPER_HEAVY_INSULATED,Bhopal,2026-05-29,442.21
ALUMINIUM_WIRE,Bhopal,2026-05-29,117.21
LEad_ACID,Bhopal,2026-05-29,92.21
BATTERY_LITHIUM_PORTABLE,Bhopal,2026-05-29,132.21
LCD_PANEL_INTACT,Bhopal,2026-05-29,162.21
CRT_MONITOR,Bhopal,2026-05-29,22.21
MIXED_EWASTE_CASING,Bhopal,2026-05-29,22.21
MOTHERBOARD_HIGH_GRADE,Indore,2026-05-29,303.21
POWER_SUPPLY_LOW_GRADE,Indore,2026-05-29,53.21
COPPER_HEAVY_INSULATED,Indore,2026-05-29,443.21
ALUMINIUM_WIRE,Indore,2026-05-29,118.21
LEad_ACID,Indore,2026-05-29,93.21
BATTERY_LITHIUM_PORTABLE,Indore,2026-05-29,133.21
LCD_PANEL_INTACT,Indore,2026-05-29,163.21
CRT_MONITOR,Indore,2026-05-29,23.21
MIXED_EWASTE_CASING,Indore,2026-05-29,23.21
MOTHERBOARD_HIGH_GRADE,Chandigarh,2026-05-29,303.21
POWER_SUPPLY_LOW_GRADE,Chandigarh,2026-05-29,53.21
COPPER_HEAVY_INSULATED,Chandigarh,2026-05-29,443.21
ALUMINIUM_WIRE,Chandigarh,2026-05-29,118.21
LEad_ACID,Chandigarh,2026-05-29,93.21
BATTERY_LITHIUM_PORTABLE,Chandigarh,2026-05-29,133.21
LCD_PANEL_INTACT,Chandigarh,2026-05-29,163.21
CRT_MONITOR,Chandigarh,2026-05-29,23.21
MIXED_EWASTE_CASING,Chandigarh,2026-05-29,23.21
MOTHERBOARD_HIGH_GRADE,Ludhiana,2026-05-29,311.21
POWER_SUPPLY_LOW_GRADE,Ludhiana,2026-05-29,61.21
COPPER_HEAVY_INSULATED,Ludhiana,2026-05-29,451.21
ALUMINIUM_WIRE,Ludhiana,2026-05-29,126.21
LEad_ACID,Ludhiana,2026-05-29,101.21
BATTERY_LITHIUM_PORTABLE,Ludhiana,2026-05-29,141.21
LCD_PANEL_INTACT,Ludhiana,2026-05-29,171.21
CRT_MONITOR,Ludhiana,2026-05-29,31.21
MIXED_EWASTE_CASING,Ludhiana,2026-05-29,31.21
MOTHERBOARD_HIGH_GRADE,Dehradun,2026-05-29,308.21
POWER_SUPPLY_LOW_GRADE,Dehradun,2026-05-29,58.21
COPPER_HEAVY_INSULATED,Dehradun,2026-05-29,448.21
ALUMINIUM_WIRE,Dehradun,2026-05-29,123.21
LEad_ACID,Dehradun,2026-05-29,98.21
BATTERY_LITHIUM_PORTABLE,Dehradun,2026-05-29,138.21
LCD_PANEL_INTACT,Dehradun,2026-05-29,168.21
CRT_MONITOR,Dehradun,2026-05-29,28.21
MIXED_EWASTE_CASING,Dehradun,2026-05-29,28.21
MOTHERBOARD_HIGH_GRADE,Raipur,2026-05-29,305.21
POWER_SUPPLY_LOW_GRADE,Raipur,2026-05-29,55.21
COPPER_HEAVY_INSULATED,Raipur,2026-05-29,445.21
ALUMINIUM_WIRE,Raipur,2026-05-29,120.21
LEad_ACID,Raipur,2026-05-29,95.21
BATTERY_LITHIUM_PORTABLE,Raipur,2026-05-29,135.21
LCD_PANEL_INTACT,Raipur,2026-05-29,165.21
CRT_MONITOR,Raipur,2026-05-29,25.21
MIXED_EWASTE_CASING,Raipur,2026-05-29,25.21
MOTHERBOARD_HIGH_GRADE,Ranchi,2026-05-29,309.21
POWER_SUPPLY_LOW_GRADE,Ranchi,2026-05-29,59.21
COPPER_HEAVY_INSULATED,Ranchi,2026-05-29,449.21
ALUMINIUM_WIRE,Ranchi,2026-05-29,124.21
LEad_ACID,Ranchi,2026-05-29,99.21
BATTERY_LITHIUM_PORTABLE,Ranchi,2026-05-29,139.21
LCD_PANEL_INTACT,Ranchi,2026-05-29,169.21
CRT_MONITOR,Ranchi,2026-05-29,29.21
MIXED_EWASTE_CASING,Ranchi,2026-05-29,29.21
MOTHERBOARD_HIGH_GRADE,Guwahati,2026-05-29,299.21
POWER_SUPPLY_LOW_GRADE,Guwahati,2026-05-29,49.21
COPPER_HEAVY_INSULATED,Guwahati,2026-05-29,439.21
ALUMINIUM_WIRE,Guwahati,2026-05-29,114.21
LEad_ACID,Guwahati,2026-05-29,89.21
BATTERY_LITHIUM_PORTABLE,Guwahati,2026-05-29,129.21
LCD_PANEL_INTACT,Guwahati,2026-05-29,159.21
CRT_MONITOR,Guwahati,2026-05-29,19.21
MIXED_EWASTE_CASING,Guwahati,2026-05-29,19.21
MOTHERBOARD_HIGH_GRADE,Thiruvananthapuram,2026-05-29,313.21
POWER_SUPPLY_LOW_GRADE,Thiruvananthapuram,2026-05-29,63.21
COPPER_HEAVY_INSULATED,Thiruvananthapuram,2026-05-29,453.21
ALUMINIUM_WIRE,Thiruvananthapuram,2026-05-29,128.21
LEad_ACID,Thiruvananthapuram,2026-05-29,103.21
BATTERY_LITHIUM_PORTABLE,Thiruvananthapuram,2026-05-29,143.21
LCD_PANEL_INTACT,Thiruvananthapuram,2026-05-29,173.21
CRT_MONITOR,Thiruvananthapuram,2026-05-29,33.21
MIXED_EWASTE_CASING,Thiruvananthapuram,2026-05-29,33.21
MOTHERBOARD_HIGH_GRADE,Panaji,2026-05-29,307.21
POWER_SUPPLY_LOW_GRADE,Panaji,2026-05-29,57.21
COPPER_HEAVY_INSULATED,Panaji,2026-05-29,447.21
ALUMINIUM_WIRE,Panaji,2026-05-29,122.21
LEad_ACID,Panaji,2026-05-29,97.21
BATTERY_LITHIUM_PORTABLE,Panaji,2026-05-29,137.21
LCD_PANEL_INTACT,Panaji,2026-05-29,167.21
CRT_MONITOR,Panaji,2026-05-29,27.21
MIXED_EWASTE_CASING,Panaji,2026-05-29,27.21
MOTHERBOARD_HIGH_GRADE,Jammu,2026-05-29,306.21
POWER_SUPPLY_LOW_GRADE,Jammu,2026-05-29,56.21
COPPER_HEAVY_INSULATED,Jammu,2026-05-29,446.21
ALUMINIUM_WIRE,Jammu,2026-05-29,121.21
LEad_ACID,Jammu,2026-05-29,96.21
BATTERY_LITHIUM_PORTABLE,Jammu,2026-05-29,136.21
LCD_PANEL_INTACT,Jammu,2026-05-29,166.21
CRT_MONITOR,Jammu,2026-05-29,26.21
MIXED_EWASTE_CASING,Jammu,2026-05-29,26.21
MOTHERBOARD_HIGH_GRADE,Shimla,2026-05-29,313.21
POWER_SUPPLY_LOW_GRADE,Shimla,2026-05-29,63.21
COPPER_HEAVY_INSULATED,Shimla,2026-05-29,453.21
ALUMINIUM_WIRE,Shimla,2026-05-29,128.21
LEad_ACID,Shimla,2026-05-29,103.21
BATTERY_LITHIUM_PORTABLE,Shimla,2026-05-29,143.21
LCD_PANEL_INTACT,Shimla,2026-05-29,173.21
CRT_MONITOR,Shimla,2026-05-29,33.21
MIXED_EWASTE_CASING,Shimla,2026-05-29,33.21
MOTHERBOARD_HIGH_GRADE,Delhi,2026-05-30,301.38
POWER_SUPPLY_LOW_GRADE,Delhi,2026-05-30,51.38
COPPER_HEAVY_INSULATED,Delhi,2026-05-30,441.38
ALUMINIUM_WIRE,Delhi,2026-05-30,116.38
LEad_ACID,Delhi,2026-05-30,91.38
BATTERY_LITHIUM_PORTABLE,Delhi,2026-05-30,131.38
LCD_PANEL_INTACT,Delhi,2026-05-30,161.38
CRT_MONITOR,Delhi,2026-05-30,21.38
MIXED_EWASTE_CASING,Delhi,2026-05-30,21.38
MOTHERBOARD_HIGH_GRADE,Mumbai,2026-05-30,306.38
POWER_SUPPLY_LOW_GRADE,Mumbai,2026-05-30,56.38
COPPER_HEAVY_INSULATED,Mumbai,2026-05-30,446.38
ALUMINIUM_WIRE,Mumbai,2026-05-30,121.38
LEad_ACID,Mumbai,2026-05-30,96.38
BATTERY_LITHIUM_PORTABLE,Mumbai,2026-05-30,136.38
LCD_PANEL_INTACT,Mumbai,2026-05-30,166.38
CRT_MONITOR,Mumbai,2026-05-30,26.38
MIXED_EWASTE_CASING,Mumbai,2026-05-30,26.38
MOTHERBOARD_HIGH_GRADE,Pune,2026-05-30,312.38
POWER_SUPPLY_LOW_GRADE,Pune,2026-05-30,62.38
COPPER_HEAVY_INSULATED,Pune,2026-05-30,452.38
ALUMINIUM_WIRE,Pune,2026-05-30,127.38
LEad_ACID,Pune,2026-05-30,102.38
BATTERY_LITHIUM_PORTABLE,Pune,2026-05-30,142.38
LCD_PANEL_INTACT,Pune,2026-05-30,172.38
CRT_MONITOR,Pune,2026-05-30,32.38
MIXED_EWASTE_CASING,Pune,2026-05-30,32.38
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-05-30,307.38
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-05-30,57.38
COPPER_HEAVY_INSULATED,Nagpur,2026-05-30,447.38
ALUMINIUM_WIRE,Nagpur,2026-05-30,122.38
LEad_ACID,Nagpur,2026-05-30,97.38
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-05-30,137.38
LCD_PANEL_INTACT,Nagpur,2026-05-30,167.38
CRT_MONITOR,Nagpur,2026-05-30,27.38
MIXED_EWASTE_CASING,Nagpur,2026-05-30,27.38
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-05-30,313.38
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-05-30,63.38
COPPER_HEAVY_INSULATED,Bengaluru,2026-05-30,453.38
ALUMINIUM_WIRE,Bengaluru,2026-05-30,128.38
LEad_ACID,Bengaluru,2026-05-30,103.38
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-05-30,143.38
LCD_PANEL_INTACT,Bengaluru,2026-05-30,173.38
CRT_MONITOR,Bengaluru,2026-05-30,33.38
MIXED_EWASTE_CASING,Bengaluru,2026-05-30,33.38
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-05-30,306.38
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-05-30,56.38
COPPER_HEAVY_INSULATED,Mysuru,2026-05-30,446.38
ALUMINIUM_WIRE,Mysuru,2026-05-30,121.38
LEad_ACID,Mysuru,2026-05-30,96.38
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-05-30,136.38
LCD_PANEL_INTACT,Mysuru,2026-05-30,166.38
CRT_MONITOR,Mysuru,2026-05-30,26.38
MIXED_EWASTE_CASING,Mysuru,2026-05-30,26.38
MOTHERBOARD_HIGH_GRADE,Chennai,2026-05-30,314.38
POWER_SUPPLY_LOW_GRADE,Chennai,2026-05-30,64.38
COPPER_HEAVY_INSULATED,Chennai,2026-05-30,454.38
ALUMINIUM_WIRE,Chennai,2026-05-30,129.38
LEad_ACID,Chennai,2026-05-30,104.38
BATTERY_LITHIUM_PORTABLE,Chennai,2026-05-30,144.38
LCD_PANEL_INTACT,Chennai,2026-05-30,174.38
CRT_MONITOR,Chennai,2026-05-30,34.38
MIXED_EWASTE_CASING,Chennai,2026-05-30,34.38
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-05-30,310.38
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-05-30,60.38
COPPER_HEAVY_INSULATED,Coimbatore,2026-05-30,450.38
ALUMINIUM_WIRE,Coimbatore,2026-05-30,125.38
LEad_ACID,Coimbatore,2026-05-30,100.38
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-05-30,140.38
LCD_PANEL_INTACT,Coimbatore,2026-05-30,170.38
CRT_MONITOR,Coimbatore,2026-05-30,30.38
MIXED_EWASTE_CASING,Coimbatore,2026-05-30,30.38
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-05-30,303.38
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-05-30,53.38
COPPER_HEAVY_INSULATED,Hyderabad,2026-05-30,443.38
ALUMINIUM_WIRE,Hyderabad,2026-05-30,118.38
LEad_ACID,Hyderabad,2026-05-30,93.38
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-05-30,133.38
LCD_PANEL_INTACT,Hyderabad,2026-05-30,163.38
CRT_MONITOR,Hyderabad,2026-05-30,23.38
MIXED_EWASTE_CASING,Hyderabad,2026-05-30,23.38
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-05-30,310.38
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-05-30,60.38
COPPER_HEAVY_INSULATED,Ahmedabad,2026-05-30,450.38
ALUMINIUM_WIRE,Ahmedabad,2026-05-30,125.38
LEad_ACID,Ahmedabad,2026-05-30,100.38
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-05-30,140.38
LCD_PANEL_INTACT,Ahmedabad,2026-05-30,170.38
CRT_MONITOR,Ahmedabad,2026-05-30,30.38
MIXED_EWASTE_CASING,Ahmedabad,2026-05-30,30.38
MOTHERBOARD_HIGH_GRADE,Surat,2026-05-30,308.38
POWER_SUPPLY_LOW_GRADE,Surat,2026-05-30,58.38
COPPER_HEAVY_INSULATED,Surat,2026-05-30,448.38
ALUMINIUM_WIRE,Surat,2026-05-30,123.38
LEad_ACID,Surat,2026-05-30,98.38
BATTERY_LITHIUM_PORTABLE,Surat,2026-05-30,138.38
LCD_PANEL_INTACT,Surat,2026-05-30,168.38
CRT_MONITOR,Surat,2026-05-30,28.38
MIXED_EWASTE_CASING,Surat,2026-05-30,28.38
MOTHERBOARD_HIGH_GRADE,Kolkata,2026-05-30,311.38
POWER_SUPPLY_LOW_GRADE,Kolkata,2026-05-30,61.38
COPPER_HEAVY_INSULATED,Kolkata,2026-05-30,451.38
ALUMINIUM_WIRE,Kolkata,2026-05-30,126.38
LEad_ACID,Kolkata,2026-05-30,101.38
BATTERY_LITHIUM_PORTABLE,Kolkata,2026-05-30,141.38
LCD_PANEL_INTACT,Kolkata,2026-05-30,171.38
CRT_MONITOR,Kolkata,2026-05-30,31.38
MIXED_EWASTE_CASING,Kolkata,2026-05-30,31.38
MOTHERBOARD_HIGH_GRADE,Lucknow,2026-05-30,309.38
POWER_SUPPLY_LOW_GRADE,Lucknow,2026-05-30,59.38
COPPER_HEAVY_INSULATED,Lucknow,2026-05-30,449.38
ALUMINIUM_WIRE,Lucknow,2026-05-30,124.38
LEad_ACID,Lucknow,2026-05-30,99.38
BATTERY_LITHIUM_PORTABLE,Lucknow,2026-05-30,139.38
LCD_PANEL_INTACT,Lucknow,2026-05-30,169.38
CRT_MONITOR,Lucknow,2026-05-30,29.38
MIXED_EWASTE_CASING,Lucknow,2026-05-30,29.38
MOTHERBOARD_HIGH_GRADE,Noida,2026-05-30,306.38
POWER_SUPPLY_LOW_GRADE,Noida,2026-05-30,56.38
COPPER_HEAVY_INSULATED,Noida,2026-05-30,446.38
ALUMINIUM_WIRE,Noida,2026-05-30,121.38
LEad_ACID,Noida,2026-05-30,96.38
BATTERY_LITHIUM_PORTABLE,Noida,2026-05-30,136.38
LCD_PANEL_INTACT,Noida,2026-05-30,166.38
CRT_MONITOR,Noida,2026-05-30,26.38
MIXED_EWASTE_CASING,Noida,2026-05-30,26.38
MOTHERBOARD_HIGH_GRADE,Kanpur,2026-05-30,307.38
POWER_SUPPLY_LOW_GRADE,Kanpur,2026-05-30,57.38
COPPER_HEAVY_INSULATED,Kanpur,2026-05-30,447.38
